id,name,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,minimum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month
16813891,Grand Urban Oasis/Walk 2 Metro& Restaurants/Park'g,House,Entire home/apt,14,4.5,5,230.00,20.00,2,11,95,strict,5.5
11375207,Beautiful Brookland by the Metro,Apartment,Entire home/apt,3,1,1,200.00,0.00,2,9,93,moderate,0.67
16338071,Stylist and Cozy DC Row House!,House,Entire home/apt,5,1.5,2,135.00,50.00,1,7,97,moderate,3.18
8225758,Stylish one bedroom+ near redline,Apartment,Private room,4,1,1,90.00,50.00,1,98,94,moderate,4.92
13766179,Private Home in Washington Metro,House,Private room,2,1.5,1,45.00,0.00,2,5,92,strict,0.48
4002,2 Bedroom Private Condo Suite (Basement Apt),House,Entire home/apt,9,1,2,120.00,25.00,3,138,86,strict,1.36
16489526,"Luxury, Location & Comfortable - 1 Bedroom",House,Private room,3,1.5,1,57.00,50.00,14,1,80,strict,0.56
1088886,Cozy Room with Lots of Sunshine!,House,Private room,1,1,1,85.00,0.00,1,16,84,flexible,0.35
13803815,Quiet Retreat,House,Entire home/apt,10,2.5,4,200.00,25.00,2,24,93,flexible,2.34
1025018,Cozy Classy Relaxing Bed Room ,House,Private room,1,1,1,38.00,40.00,2,80,89,moderate,1.62
10560532,Brook land  one bedroom apartment,Apartment,Entire home/apt,2,1,1,150.00,0.00,1,1,100,flexible,0.07
9807973,Beautiful and Spacious in Brookland,House,Entire home/apt,10,3.5,4,1000.00,0.00,2,0,,moderate,
12790458,"Large Room, King Sized Bed, Near Metro!",House,Private room,2,1,1,50.00,10.00,3,1,80,strict,0.12
15609254,"DC 2BR House Cozy Brookland-CUA-Monroe-Wifi, Cable",Townhouse,Private room,6,1,1,48.00,20.00,1,4,100,strict,0.59
569952,Chic Metro Accessible Brookland Apt,Apartment,Entire home/apt,2,1,1,60.00,20.00,1,8,100,moderate,0.14
5780387,Spacious Basement in Michigan Park,House,Private room,4,1,1,67.00,5.00,2,26,89,strict,1.02
11646493,A Great Find in DC! Family Friendly Energy Saver!,House,Private room,2,1,1,42.00,15.00,2,45,90,moderate,3.71
5880502,"Historic Home,  blocks from subway",House,Entire home/apt,2,1.5,2,140.00,100.00,1,0,,moderate,
8470124,Brookland/CUA Apartment + Backyard,Apartment,Entire home/apt,6,1,2,299.00,0.00,3,0,,flexible,
606184,Small room in Large Town House,House,Private room,1,1,1,75.00,0.00,2,11,82,strict,0.2
17908474,Newly Renovated Basement Apt close to Metro,Apartment,Entire home/apt,4,1,1,75.00,10.00,2,9,96,flexible,7.3
16632284,Bedroom 1 - King Bed,House,Private room,2,2.5,1,300.00,0.00,1,0,,flexible,
17960136,Private family home in Brookland/Catholic U.,House,Entire home/apt,5,2.5,3,109.00,0.00,1,1,60,moderate,1
11390374,Convenient Location beautiful area.,Apartment,Entire home/apt,2,1,1,85.00,0.00,2,1,,flexible,0.08
18141158,Heart of DC House; 5 min to Metro,Townhouse,Private room,1,1,1,40.00,0.00,3,0,,moderate,
17487953,Cool Pad in the City,House,Private room,2,1,1,85.00,0.00,1,0,,flexible,
8445074,"Beautiful, Big 1Br in Brookland, DC",Apartment,Entire home/apt,4,1,1,105.00,0.00,1,1,100,flexible,0.05
14572835,Charming 4 bedroom home - in the heart of DC,House,Entire home/apt,9,1.5,3,200.00,0.00,2,2,,strict,0.44
11492897,Sun-Filled Brookland Apartment,Apartment,Entire home/apt,6,1,2,111.00,10.00,2,10,96,strict,0.73
16965469,"CUA/Brookland- bright, clean, parking GREAT condo!",House,Entire home/apt,4,1,2,129.00,15.00,1,7,100,flexible,3.39
15328533,Brookland Michigan pack # 2,House,Private room,2,1,1,40.00,0.00,2,7,97,flexible,0.98
1537203,Large Private Basement Room/ Bath,House,Private room,2,1,1,75.00,0.00,1,6,60,flexible,0.13
10189969,Private room in a Luxury Apartment,Apartment,Private room,2,1,1,70.00,20.00,28,1,,strict,0.13
16578553,Your Room! DC Row Home-walk to Red/Green Metro!,House,Private room,1,1,3,90.00,0.00,3,0,,strict,
6847631,Snug Apartment Right on the DC Line,Apartment,Entire home/apt,3,1,0,52.00,15.00,1,14,93,flexible,0.65
9415192,Private Retreat in the Big City,Apartment,Entire home/apt,4,1,1,89.00,0.00,2,81,98,moderate,4.67
16677820,Taylor St.,Apartment,Entire home/apt,3,1,1,300.00,0.00,1,0,,flexible,
3962703,Great location Welcoming and peaceful. CUA/Brklnd,Condominium,Private room,1,1,1,89.00,10.00,1,2,100,flexible,0.55
4612058,Sunny Upstairs Room - Michigan Park,House,Private room,3,1,1,62.00,5.00,2,108,91,flexible,3.64
7790483,A stylish & comfy spot in the city,Apartment,Entire home/apt,3,1,1,100.00,50.00,1,0,,flexible,
14799502,Bright newly renovated 1 B/R apt in charming area!,Apartment,Entire home/apt,4,1,1,95.00,15.00,2,25,99,moderate,2.95
16050054,Finished Basement Near the Metro,House,Shared room,1,2,1,27.00,13.00,1,19,99,moderate,3.52
16634822,Bedroom 3 - Full Bed,House,Private room,2,2.5,1,300.00,0.00,1,0,,flexible,
14600054,Large Private room in Shared Basement,Other,Private room,2,1,1,51.00,15.00,2,15,88,moderate,2.02
2969279,2 futons in share space (basement),House,Shared room,4,1.5,1,45.00,15.00,1,10,85,flexible,0.28
16537140,Urban Retreat,House,Entire home/apt,2,1,0,100.00,0.00,2,10,98,strict,2.73
16239948,Hip Home in Little Rome - Basement!,House,Private room,4,1.5,1,150.00,6.00,2,1,100,flexible,0.27
16632981,Bedroom 2 - Full Bed,House,Private room,2,1.5,1,250.00,0.00,1,0,,flexible,
16859921,Single Room in House 2 blocks Metro & Catholic U.,House,Private room,2,1,1,75.00,0.00,1,6,100,flexible,1.62
9486921,Private entrance basement apartment,Apartment,Entire home/apt,2,1,1,65.00,0.00,1,97,93,flexible,5.69
16829087,Spacious Suite w/ Private Bathroom + Parking,House,Private room,3,1,1,68.00,15.00,1,7,100,moderate,3.39
6390185,Charming Victorian 2 Blks to Metro,Bed & Breakfast,Private room,2,1,1,72.00,0.00,2,67,96,moderate,2.8
7149931,Large Stylish HoneyComb Hideout,Apartment,Entire home/apt,8,1,2,400.00,20.00,1,5,88,strict,0.23
17676563,Stylist and Cozy Room in Row House!,House,Private room,2,1.5,1,78.00,0.00,1,1,100,flexible,0.63
17544692,"Cozy, artsy haven near metro welcomes all to DC!",Apartment,Entire home/apt,8,1,2,200.00,0.00,1,10,96,moderate,7.5
16839553,Master Bedroom w/ Private Ensuite Bath + Parking,House,Private room,2,1,1,76.00,0.00,1,2,100,moderate,2
6601333,Elegant Comfort by Brookland Metro,Bed & Breakfast,Private room,2,1,1,79.00,0.00,2,68,95,moderate,2.89
14629317,Private 1-bedroom apartment in scenic neighborhood,Apartment,Entire home/apt,4,1,1,71.00,5.00,1,71,99,flexible,8.84
16364359,2 Level Home Perfect for Graduation,House,Entire home/apt,6,1,3,150.00,10.00,3,1,100,moderate,1
8472894,Plush Room Rent - Pope Visit to DC,Apartment,Private room,2,1,1,1200.00,0.00,2,0,,flexible,
7648940,"Cheap Cozy Den, BY METRO STATION",Apartment,Shared room,2,1,1,35.00,30.00,1,2,100,strict,0.09
13776478,Cozy Room in House Right Near the Metro!,House,Private room,3,1,1,55.00,15.00,1,11,85,moderate,1.07
18003555,Brand New 2-Bedroom Apt! (One block from Metro),Apartment,Entire home/apt,5,1.5,2,102.00,0.00,1,9,100,moderate,9
16626315,Renovated English Basement - Near Metro,House,Entire home/apt,4,1,1,80.00,0.00,2,9,96,flexible,2.43
10923786,Spacious City Retreat Near Metro,Apartment,Entire home/apt,8,1,2,125.00,15.00,2,71,100,moderate,4.93
14921477,"Artsy, cozy home inspires tranquility & adventure!",Apartment,Private room,4,1,1,99.00,15.00,1,1,100,moderate,0.49
12955304,Family Friendly House in Great D.C. Neighborhood,House,Entire home/apt,14,3,5,339.00,25.00,2,8,100,moderate,1.11
16707888,Private Basement Apt in Brookland DC,House,Entire home/apt,3,1,0,95.00,15.00,1,1,100,flexible,0.27
14430742,Charming Bed with FREE parking,House,Private room,2,1,1,39.00,100.00,2,2,80,strict,0.23
3125317,Private Room in a  Great House ,House,Private room,2,1.5,1,55.00,15.00,1,11,89,flexible,0.39
17499961,Bedroom in House of Young Adults,House,Private room,2,1,1,40.00,0.00,1,5,96,flexible,2.63
18226451,Queen Bedroom near Catholic U.,House,Private room,2,1,1,50.00,0.00,1,4,100,flexible,4
18588325,Newly renovated Apt with Parking,Apartment,Entire home/apt,2,1,0,65.00,15.00,1,0,,flexible,
14064346,Gardened Secrets,House,Entire home/apt,2,1,0,78.00,0.00,9,0,,flexible,
17444613,Bright basement in Brooklyn,House,Entire home/apt,3,1,0,75.00,10.00,2,0,,flexible,
16162521,Cozy DC Apartment On Metro w Free Parking,Apartment,Entire home/apt,5,1,2,95.00,20.00,3,22,95,strict,4.58
11244392,Spacious Master Bedroom Near Metro,House,Private room,2,1,1,75.00,25.00,3,3,87,strict,0.26
16353562,"Private, Cozy Suite Close to Brookland Metro!",Bed & Breakfast,Private room,6,1,3,100.00,0.00,1,23,98,flexible,5
15369535,Private Two Bedroom Apartment,Apartment,Entire home/apt,4,1,2,125.00,15.00,2,2,100,strict,0.45
17826893,Comfortable & Private Bedroom Accomodating You,House,Private room,2,1,1,86.00,0.00,2,0,,strict,
18411956,Cozy DC apartment in petworth,Apartment,Entire home/apt,4,1,0,76.00,0.00,1,2,100,flexible,2
16258372,Quiet n Cozy for Inauguration Weekend,Apartment,Entire home/apt,2,1,0,999.00,0.00,2,0,,flexible,
14697976,Comfy Room in Petworth,House,Private room,2,1,1,40.00,0.00,3,5,90,flexible,0.6
24712,"Modern Luxury, Jacuzzi Tub & Fireplace",House,Entire home/apt,14,3.5,4,309.00,25.00,3,52,85,strict,0.75
5810061,A lovely sunny room in Petworth!,Apartment,Private room,1,1,1,100.00,0.00,4,1,100,flexible,0.04
15491997,Brand New Luxury DC Apartment - Adjacent to Metro,Apartment,Entire home/apt,4,1,1,100.00,10.00,1,22,94,strict,3.22
16147597,Warm and Cozy Petworth Basement Suite,House,Private room,3,1,1,54.00,20.00,3,1,100,moderate,0.27
8954358,Modern DC Bedroom+Bathroom+Street Parking,Condominium,Private room,2,1.5,1,125.00,10.00,1,3,93,moderate,0.16
13979095,Spacious One Bed Room Apartment,Condominium,Entire home/apt,1,1,1,60.00,20.00,1,3,100,flexible,0.3
4749216,5 Bedrooms Family-Friends Homeaway,House,Entire home/apt,14,3.5,5,269.00,20.00,3,28,81,strict,0.97
7746325,Sweet Basement Apt in Petworth,House,Entire home/apt,2,1,1,85.00,35.00,2,74,99,flexible,3.49
7036330,"DC CannaStay, Cannabis Friendly Lodging",Bed & Breakfast,Entire home/apt,6,1,1,450.00,100.00,1,6,100,flexible,1.76
15787089,Honeycomb Hacienda  - private room & en suite,House,Private room,2,2,1,120.00,40.00,2,4,100,strict,0.64
16688694,Row house for inauguration weekend,House,Entire home/apt,7,2.5,3,900.00,0.00,3,0,,flexible,
12902372,Gorgeous Renovated Rowhouse,House,Private room,3,1,1,58.00,10.00,2,81,97,strict,6.64
1169835,Private room in Washington,House,Private room,1,1,1,60.00,25.00,1,103,88,strict,3.16
16589596,Private Basement Suite in Lovely Petworth,House,Private room,3,1,1,250.00,0.00,1,1,100,flexible,1
14583482,Bright room in great boho row house,Townhouse,Private room,2,1,1,55.00,0.00,2,36,95,moderate,4.11
17531457,Private Room in Uptown DC,House,Private room,2,1,1,65.00,25.00,1,17,100,moderate,8.1
11925344,Cozy room in quiet DC neighborhood,House,Private room,2,1,1,50.00,0.00,3,1,80,flexible,0.08
14899604,DC Living!  Newly Renovated Apartment in Petworth,Apartment,Entire home/apt,3,1,0,95.00,25.00,4,2,90,moderate,2
14864685,Sunny bedroom to enjoy DC,House,Private room,2,1,1,64.00,0.00,1,0,,flexible,
16618045,Stay all week in Columbia Heights!,House,Private room,2,1,1,200.00,0.00,3,0,,moderate,
16839394,Nature/city living 1&2 bedrooms in a beutiful home,House,Private room,2,1,2,600.00,0.00,1,0,,flexible,
17714706,"Large Home (w/yard,patio,parking,bus stop)",House,Entire home/apt,11,4.5,5,700.00,0.00,3,1,100,moderate,1
1242869,Private Bd/Bth Near Metro (NW DC),House,Private room,2,1,1,80.00,30.00,3,14,97,flexible,0.37
1860120,Varnum Underground: Private 1BD/1BA Pet friendly,Other,Entire home/apt,2,1,0,85.00,0.00,2,34,99,flexible,3.67
14176274,DC Comfort and Ease,Townhouse,Entire home/apt,5,2.5,3,120.00,12.00,2,30,99,moderate,3.17
18516830,"Sunny Petworth Place, *private bedroom",Apartment,Private room,2,1,1,70.00,10.00,1,0,,moderate,
16238414,Corner house in Petworth,House,Entire home/apt,6,2.5,4,550.00,0.00,2,0,,strict,
18670793,Special Guest Room,House,Private room,1,1,0,100.00,0.00,1,0,,flexible,
16726543,The Life of a Local | Call Petworth Home,House,Entire home/apt,9,3.5,3,225.00,0.00,2,0,,moderate,
9413842,Beautiful top floor Apt. w/ Balcony,Apartment,Entire home/apt,4,1,1,99.00,30.00,2,0,,moderate,
12326731,1BDR APT in trendy Petworth DC!,Apartment,Entire home/apt,2,1,1,85.00,20.00,2,17,99,moderate,1.41
3021191,Beautiful house blends old and new,House,Entire home/apt,6,1.5,3,150.00,0.00,4,9,98,moderate,0.25
4519011,Large Victorian Mini Mansion ,House,Entire home/apt,16,8,10,1325.00,45.00,3,2,100,strict,0.14
1143329,"HUGE 1BR APT w/BALC, VIEW & EZPARK!",Apartment,Entire home/apt,4,1,1,99.00,30.00,3,11,87,strict,0.29
16757379,Inauguration rental,House,Entire home/apt,4,3.5,4,2500.00,0.00,1,0,,flexible,
15852075,Cozy 2BR with street parking!,Apartment,Entire home/apt,4,1.5,2,700.00,0.00,2,0,,strict,
11849595,Sunny 2 Bedroom English Apartment,House,Entire home/apt,5,1,2,125.00,50.00,2,61,94,strict,4.78
17858987,Guest House in Highly Desired Quiet Neighborhood,House,Entire home/apt,4,1,0,90.00,15.00,3,2,100,strict,1.3
18519026,"Sunny and Cozy Sofa Space in Petworth, DC",Apartment,Shared room,1,1.5,1,35.00,0.00,2,0,,flexible,
11766978,Modern Cozy One Bedroom English Basement Apartment,Apartment,Entire home/apt,2,1,1,71.00,0.00,3,1,100,strict,0.57
6627397,"Crazy convenient, 1 blk from metro",Apartment,Shared room,2,1,1,85.00,0.00,2,1,80,flexible,0.04
610655,Luxury Condo In NW Washington DC,Apartment,Entire home/apt,6,1,1,90.00,25.00,2,143,91,moderate,2.51
13685997,"Lovely Spacious Home, Sleeps 9, Close to Metro",Townhouse,Entire home/apt,9,1,3,193.00,10.00,2,13,100,strict,1.25
16014460,4 BR luxurious house with hot tub,House,Entire home/apt,6,2.5,4,850.00,0.00,2,0,,strict,
14748391,,House,Private room,2,1,1,80.00,20.00,2,10,100,moderate,1.27
16650650,Recently Updated Home in NW DC,House,Entire home/apt,7,3.5,3,1200.00,0.00,3,0,,flexible,
14213012,Cozy rowhouse on quiet street,House,Entire home/apt,6,1,3,190.00,0.00,2,0,,flexible,
14989382,"Upper Northwest (16th St. Heights)-Washington, DC",House,Entire home/apt,8,2,5,1635.00,200.00,30,1,,flexible,0.17
17118367,Cozy On Emerson,House,Private room,2,1,1,85.00,0.00,2,0,,flexible,
145726,Luraloft / Entire Apt,Apartment,Entire home/apt,2,1,,85.00,15.00,4,79,98,strict,1.1
72454,Modern Charm Washington DC Rental,House,Entire home/apt,14,3.5,4,309.00,25.00,3,57,86,strict,0.76
16797766,"Bright, Spacious Room in Columbia Heights",Apartment,Private room,4,1,1,200.00,0.00,1,1,100,flexible,0.27
16679147,Private Bedroom and Bathroom in 16th St Heights,House,Private room,2,3.5,3,200.00,0.00,1,0,,flexible,
16515346,Private room in beautiful townhouse,House,Private room,2,1.5,1,40.00,0.00,4,1,100,moderate,0.37
15663657,4 Bedroom Apt. for Inauguration (Sleeps 5),Apartment,Entire home/apt,5,1,4,590.00,0.00,1,0,,moderate,
16614099,Welcoming Studio in 16th St. Heights,House,Private room,3,1,0,300.00,0.00,1,0,,flexible,
10814395,Basement Studio Apt in Great House,Apartment,Entire home/apt,3,1,1,95.00,25.00,4,14,97,moderate,0.98
8596334,GREAT bedroom in beautiful rowhouse in Petworth/DC,House,Private room,2,1,1,52.00,25.00,2,36,99,moderate,2
9012743,La Lisa-Condo (B)-sleeps up to 8 with sofa beds,Condominium,Entire home/apt,8,2.5,2,175.00,0.00,3,6,96,strict,0.37
5015395,The Tuscany  Room,House,Private room,2,1,1,40.00,0.00,6,4,100,strict,0.19
16615274,"Cool 1 BD in Petworth, a ride from Downtown!",Apartment,Entire home/apt,4,1,1,80.00,0.00,1,5,100,flexible,1.38
16650709,Cozy apt. in the Heart of Petworth,House,Entire home/apt,4,1,1,100.00,0.00,1,1,80,moderate,0.28
16517011,Bright & Friendly 1 BR Near Metro,Apartment,Entire home/apt,3,1,1,129.00,25.00,2,8,98,moderate,2.07
1083336,Beautiful Renovated Rowhome in DC!,House,Entire home/apt,11,3,3,260.00,10.00,1,167,96,strict,3.59
17958894,Bright & Colorful ~ Modern & Near Metro!,Apartment,Entire home/apt,4,1,1,149.00,0.00,3,1,100,strict,0.91
11144448,Modern 1BR/1BA in trendy Petworth,Apartment,Entire home/apt,2,1,1,90.00,0.00,3,43,97,moderate,3.09
16810557,Spacious Master Bedroom in the Heart of D.C.,House,Private room,2,2,1,70.00,0.00,1,5,100,flexible,1.35
11603441,Cozy Basement Apt w/ Private Entry,House,Private room,4,1,1,93.00,20.00,2,18,98,flexible,1.29
3663,Classic Rowhouse: Porch+ART+Parking,House,Entire home/apt,8,3.5,4,183.00,15.00,3,37,97,strict,0.46
5606999,Hip 1-Bedroom Private Basement Apt,House,Entire home/apt,3,1,1,100.00,0.00,3,53,98,moderate,2.16
11800404,Beautiful DC house with big garden,House,Entire home/apt,4,2.5,3,120.00,20.00,21,0,,strict,
18485306,"Cozy Private room in lovely, hip neighborhood!",Apartment,Private room,2,1,1,55.00,0.00,1,0,,flexible,
11633340,"Comfortable, private space w/ bath & fridge",Apartment,Private room,4,1,1,40.00,40.00,1,4,80,flexible,0.4
4821459,Private Basement Apartment!,House,Private room,3,1,1,70.00,0.00,1,1,100,flexible,0.04
15962688,"Global Luxury, entire home for you + up to seven!",House,Entire home/apt,8,2.5,3,292.00,15.00,3,0,,flexible,
17601148,Newly Renovated Petworth Rowhouse,House,Private room,2,1,1,90.00,0.00,2,0,,flexible,
1905924,Studio in Petworth,Apartment,Entire home/apt,3,1,0,100.00,0.00,2,0,,flexible,
4462231,Historic Rowhouse in Petworth,House,Entire home/apt,6,2.5,3,225.00,0.00,2,47,95,moderate,1.56
7968494,A home away from home...Enjoy!,House,Entire home/apt,5,1.5,2,106.00,55.00,2,2,90,moderate,0.19
10262923,"Entire Apartment: Bedroom, Sunroom, Bed + Pullout",Apartment,Entire home/apt,4,1,1,69.00,15.00,3,6,100,moderate,0.43
17177424,Private basement apartment in Petworth,House,Private room,4,1,1,48.00,15.00,1,5,100,flexible,2.73
15735272,A place 16 minutes driving from the White house,House,Private room,1,1,1,60.00,0.00,6,1,100,moderate,0.28
12950492,One bedroom -upper Columbia Heights,Apartment,Entire home/apt,5,1,1,200.00,25.00,3,0,,strict,
1481990,Oversized Home / 3Bed / 3Bath/ LUXE,House,Entire home/apt,6,3.5,3,395.00,50.00,3,3,93,moderate,0.08
13901081,Private room w/ en suite bath in newly built home,House,Private room,2,1,1,54.00,0.00,1,45,98,strict,4.5
14982550,New 1 Bedroom private basement apartment,Apartment,Entire home/apt,3,1,1,120.00,28.00,2,9,100,flexible,1.35
11771646,Quiet apartment 5 blocks from metro,Apartment,Entire home/apt,2,1,0,80.00,0.00,2,3,87,moderate,0.22
13672323,"3 BR Townhouse - Sleeps 8, 3 Blocks to Metro",Townhouse,Entire home/apt,8,1,3,89.00,5.00,2,14,95,moderate,1.61
14065551,Luxury City Oasis - Directly Above the Subway,Condominium,Private room,2,2,1,95.00,0.00,1,93,99,flexible,9.46
3121122,Beautiful Rowhouse in Petworth w/Parking,House,Entire home/apt,8,3.5,4,150.00,25.00,2,7,100,strict,0.24
15900858,3rd Sunny Room in Hip Neighborhood,House,Private room,1,1,1,45.00,0.00,3,1,80,flexible,0.27
7676154,Spacious and Quiet City Living,House,Entire home/apt,8,2,3,250.00,0.00,3,0,,flexible,
303694,"Private DC Suite, Spacious + Modern",Bed & Breakfast,Entire home/apt,4,1,1,109.00,25.00,2,108,96,strict,1.72
1614544,"Very Cool, 1BR Columbia Heights APT",Apartment,Entire home/apt,2,1,1,75.00,0.00,2,6,83,flexible,0.5
9216950,Large Private Room Rowhouse NW DC,House,Private room,2,1,1,28.00,0.00,14,1,80,strict,0.06
205809,Modern home NW DC steps from bus,House,Entire home/apt,4,3,2,199.00,30.00,2,8,100,moderate,0.12
4233183,3BR whole house 4 mile to downton -public transp,House,Entire home/apt,6,2,3,125.00,20.00,3,7,100,strict,0.29
11281779,Private room with great view of DC,House,Private room,2,1,1,33.00,15.00,3,11,85,flexible,0.83
16132257,"Modern DC house, bright, safe, walk or drive!",House,Entire home/apt,5,1,2,250.00,0.00,3,2,100,flexible,0.55
16427522,Perfectly Petworth! Apt. Next to Metro w/ Parking,House,Entire home/apt,3,1,0,80.00,0.00,2,25,98,flexible,6.47
16690169,Modern studio in Petworth rowhouse,Apartment,Entire home/apt,4,1,1,90.00,25.00,2,2,100,moderate,0.54
5319716,Home Theater Steam Shower Park Free,Townhouse,Entire home/apt,2,1,1,100.00,0.00,1,150,98,moderate,5.51
2403657,"4 bdrm family home - Washington, DC",House,Entire home/apt,6,2.5,4,200.00,0.00,21,0,,flexible,
17935960,Small cosy room :),House,Private room,1,1,1,33.00,0.00,1,4,95,flexible,4
17509770,"Sunny ""Petworth Place"" next to Metro",Apartment,Entire home/apt,4,1,2,110.00,0.00,1,2,90,moderate,2
