ID,name,sex,age,height,weight,team,year,season,city,sport,event,medal
28193,Clio Emilson Ucha Dias,M,23,192,90,Portugal,2016,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,NA
28195,Gabriela Mantellato Dias,F,24,175,76,Brazil,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,NA
28208,Adama Diatta,M,27,165,57,Senegal,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
28209,Boris Babacar Diaw-Riffiod,M,34,203,115,France,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
28217,Adriana Yamila Daz Gonzlez,F,15,160,50,Puerto Rico,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,NA
28225,Azucena Daz Calvo,F,33,163,55,Spain,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
28228,Daniel Ricardo Daz,M,27,168,63,Argentina,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",NA
28245,Mara Gabriela Daz,F,35,160,53,Argentina,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's BMX,NA
28251,Hidilyn Diaz,F,25,149,53,Philippines,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Featherweight,Silver
28261,Jorge Daz Garca,M,30,173,75,Spain,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
28263,Jos Daniel Daz Robertti,M,27,181,96,Venezuela,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
28266,Jos Ignacio Daz Velzquez,M,36,168,67,Spain,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
28284,Nivaldo Nadhir Daz Gmez,M,22,200,81,Cuba,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,NA
28311,Genzebe Dibaba Keneni,F,25,168,52,Ethiopia,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",Silver
28312,Mare Dibaba Hurssa (-Ibrahimova-),F,26,156,45,Ethiopia,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,Bronze
28313,Tirunesh Dibaba Keneni,F,31,166,50,Ethiopia,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",Bronze
28336,Marisa Roseanne Dick,F,19,153,47,Trinidad and Tobago,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,NA
28336,Marisa Roseanne Dick,F,19,153,47,Trinidad and Tobago,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,NA
28336,Marisa Roseanne Dick,F,19,153,47,Trinidad and Tobago,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,NA
28336,Marisa Roseanne Dick,F,19,153,47,Trinidad and Tobago,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,NA
28371,Kylie Rei Dickson,F,17,160,50,Belarus,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,NA
28371,Kylie Rei Dickson,F,17,160,50,Belarus,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,NA
28371,Kylie Rei Dickson,F,17,160,50,Belarus,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,NA
28371,Kylie Rei Dickson,F,17,160,50,Belarus,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,NA
28376,Sam Dickson,M,26,193,101,New Zealand,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
28387,Amalie Dideriksen,F,20,175,62,Denmark,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Omnium,NA
28400,Aurimas Didbalis,M,25,172,94,Lithuania,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
28412,Hortence Didhiou,F,32,165,57,Senegal,2016,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,NA
28417,Rodrigo Diego Lpez,M,19,166,69,Mexico,2016,Summer,Rio de Janeiro,Diving,Diving Men's Springboard,NA
28424,Mitch Dielemans,M,23,186,75,Netherlands,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
28424,Mitch Dielemans,M,23,186,75,Netherlands,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,NA
28427,Bintou Dim,F,32,167,58,Senegal,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
28430,Christian Diener,M,23,182,82,Germany,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,NA
28436,Fatou Dieng,F,32,167,60,Senegal,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
28466,Heidi Diethelm Gerber,F,47,168,93,Switzerland,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
28466,Heidi Diethelm Gerber,F,47,168,93,Switzerland,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
28483,Tina Dietze,F,28,172,68,Germany,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
28483,Tina Dietze,F,28,172,68,Germany,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
28487,Balla Diye,M,35,188,68,Senegal,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Featherweight,NA
28493,Lizbeth Julissa Diez Canseco,F,27,170,49,Peru,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Flyweight,NA
28512,Laura Chantal Dijkema,F,26,184,70,Netherlands,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
28522,Yusuf Dike,M,43,180,80,Turkey,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
28522,Yusuf Dike,M,43,180,80,Turkey,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
28538,Karsten Dilla,M,27,188,82,Germany,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,NA
28543,Silvan Dillier,M,26,183,73,Switzerland,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
28569,Stefanos Dimitriadis,M,26,189,82,Greece,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Butterfly,NA
28574,Dimitrios Dimitriou,M,19,179,72,Greece,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,NA
28587,Grigor Dimitrov Dimitrov,M,25,190,81,Bulgaria,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
28600,Rumen Dimitrov,M,29,175,77,Bulgaria,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,NA
28662,Ding Ning,F,26,171,63,China,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,Gold
28662,Ding Ning,F,26,171,63,China,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,Gold
28663,Ding Xia,F,26,180,67,China,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold
28664,Ding Yanyuhang,M,22,200,91,China,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
28667,Shawn Erbelau Dingilius-Wallace,M,22,184,93,Palau,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,NA
28671,Oliver James Dingley,M,23,163,60,Ireland,2016,Summer,Rio de Janeiro,Diving,Diving Men's Springboard,NA
28676,Yohann Diniz,M,38,185,66,France,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
28677,Luciana Diniz-Knippling,F,45,175,55,Portugal,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
28685,Loredana Dinu (Iordchioiu-),F,32,168,60,Romania,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",Gold
28688,"Ikechukwu Somtochukwu ""Ike"" Diogu",M,32,206,115,Nigeria,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
28714,Nuria Lidn Diosdado Garca,F,25,170,55,Mexico,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
28715,Antoine Diot,M,27,193,86,France,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
28720,Mame Diodio Diouf,F,31,170,70,Senegal,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
28727,Adrien Dipanda,M,28,202,105,France,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,Gold
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,Bronze
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,United States,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,Silver
28741,Carlien Clemens Dirkse van den Heuvel,F,29,170,56,Netherlands,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
28744,Etenesh Diro Neda,F,25,168,49,Ethiopia,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
28746,Michael DiSanto,M,26,185,91,United States,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,NA
28752,Wiam Dislam,F,28,180,69,Morocco,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight,NA
28759,Christian Dissinger,M,24,203,105,Germany,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
28762,Cline Distel-Bonnet,F,29,170,69,France,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,NA
28763,Dominik Distelberger,M,26,186,81,Austria,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
28813,Adam Graham Dixon,M,29,169,70,Great Britain,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,NA
28814,Alyson Dixon,F,37,155,43,Great Britain,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
28878,Tervel Ivaylov Dlagnev,M,30,188,122,United States,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",NA
28879,Amanda Sinegugu Dlamini,F,28,162,61,South Africa,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
28901,Mariya Dmitriyenko,F,28,167,56,Kazakhstan,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,NA
28903,Denis Sergeyevich Dmitriyev,M,30,177,90,Russia,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Sprint,Bronze
28903,Denis Sergeyevich Dmitriyev,M,30,177,90,Russia,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Keirin,NA
28906,Darya Yevgenyevna Dmitriyeva,F,20,178,74,Russia,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
28908,Lyudmila Vladimirovna Dmitriyeva,F,27,180,70,Russia,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,NA
28914,Olena Mykolavna Dmytrash,F,24,173,51,Ukraine,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,NA
28917,Ruslan Hryhorovych Dmytrenko,M,30,180,67,Ukraine,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,NA
28924,Nicolas d'Oriano,M,19,175,68,France,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
28927,Julien d'Ortoli,M,32,180,75,France,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,NA
28937,Allan Lopes Mamdio do Carmo,M,27,174,73,Brazil,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,NA
28958,Patryk Dobek,M,22,187,75,Poland,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,NA
29012,Charlotte Dobson,F,30,168,62,Great Britain,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,NA
29030,Sbastien Dockier,M,26,175,74,Belgium,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
29041,"Alvaro Affonso ""Doda"" de Miranda Neto",M,43,186,86,Brazil,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
29041,"Alvaro Affonso ""Doda"" de Miranda Neto",M,43,186,86,Brazil,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
29044,Kyle Dodd,M,22,178,80,South Africa,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's BMX,NA
29051,Tony Boyd Dodds,M,29,183,68,New Zealand,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,NA
29069,Jeremy Dodson,M,28,180,72,Samoa,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,NA
29099,Patrick Dogue,M,24,197,81,Germany,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
29113,Carl Dohmann,M,26,183,62,Germany,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
29114,John-John Dohmen,M,28,174,69,Belgium,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
29121,Kazuto Doi,M,24,175,65,Japan,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,NA
29122,Manami Doi,F,22,167,64,Japan,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,NA
29123,Misaki Doi,F,25,159,55,Japan,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,NA
29123,Misaki Doi,F,25,159,55,Japan,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,NA
29132,Eleni Doika,F,20,168,49,Greece,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,NA
29160,Jure Dolenec,M,27,190,93,Slovenia,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
29171,Mariya Sergeyevna Dolgikh (Zelenova-),F,29,176,62,Russia,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,NA
29173,Mikhail Viktorovich Dolgolevets,M,26,185,81,Belarus,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,NA
29177,Irina Yuryevna Dolgova,F,20,153,48,Russia,2016,Summer,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,NA
29181,Maksym Eduardovych Dolhov,M,20,176,71,Ukraine,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Platform,NA
29201,Keagan Larenzo Dolly,M,23,173,67,South Africa,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
29204,Tiberiu Alexandru Dolniceanu,M,28,179,79,Romania,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",NA
29222,Marina Frantsevna Domantsevich,F,32,162,51,Belarus,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
29226,Wuta Waco Bige Dombaxi,F,30,180,92,Angola,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
29254,Wagner Jos Alberto Carvalho Domingos,M,33,187,100,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,NA
29276,Mnica Patricia Domnguez Lara,F,28,162,58,Mexico,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,NA
29282,Slvia Domnguez Fernndez,F,29,167,64,Spain,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver
29292,Sam Dommer,M,24,188,92,United States,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,NA
29297,Apisai Raviyawa Domolailai,M,27,192,98,Fiji,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Gold
29336,Fabrizio Donato,M,39,189,83,Italy,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,NA
29337,Franco Peru Donato,M,34,165,64,Egypt,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,NA
29347,Karin Donckers,F,45,168,57,Belgium,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
29359,Nazl ala Dnerta,F,25,173,69,Turkey,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,NA
29366,Dong Bin,M,27,180,74,China,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,Bronze
29368,Dong Dong,M,27,168,57,China,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Men's Individual,Silver
29372,Dong Guojian,M,29,170,55,China,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
29374,Dong Jie,F,17,170,62,China,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
29383,Auriol Dongmo Mekemnang,F,26,173,95,Cameroon,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,NA
29390,Rubens Valeriano Donizete,M,36,173,69,Brazil,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",NA
29393,Samuil Emilov Donkov,M,33,170,68,Bulgaria,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
29393,Samuil Emilov Donkov,M,33,170,68,Bulgaria,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
29410,Steven Gerard Donnelly,M,27,180,69,Ireland,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Welterweight,NA
29435,Yevgeny Yevganyevich Donskoy,M,26,185,74,Russia,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
29440,Hoi Kem Doo,F,19,166,60,Hong Kong,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,NA
29440,Hoi Kem Doo,F,19,166,60,Hong Kong,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,NA
29444,Logan Dooley,M,28,175,59,United States,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Men's Individual,NA
29457,Valdas Dopolskas,M,24,183,69,Lithuania,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
29460,Clemens Doppler,M,35,200,87,Austria-2,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,NA
29497,Troy Doris,M,27,172,74,Guyana,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,NA
29507,Dorjkhandyn Khderbulga,M,24,181,102,Mongolia,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
29508,Dorjnyambuugiin Otgondalai,M,28,170,60,Mongolia,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,Bronze
29513,Dorjsurengiin Sumiya,F,25,160,59,Mongolia,2016,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,Silver
29520,Sam Dorman,M,24,175,77,United States,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Silver
29555,Frantz Mike Itelord Dorsainvil,M,25,170,59,Haiti,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,NA
29569,Ane Marcelle Gomes dos Santos,F,22,153,53,Brazil,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
29569,Ane Marcelle Gomes dos Santos,F,22,153,53,Brazil,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,NA
29573,Clarissa Cristina dos Santos,F,28,183,89,Brazil,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
29582,Janete Viegas dos Santos,F,25,175,68,Angola,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
29585,Jlia Vasconcelos dos Santos,F,24,173,57,Brazil,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,NA
29590,Marlson Gomes dos Santos,M,38,174,58,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
29591,Marily dos Santos,F,38,158,46,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
29595,Peterson dos Santos,M,25,181,70,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,NA
29601,Thiagus Petrus Gonalves dos Santos,M,27,198,104,Brazil,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
29604,Vtor Hugo Silva Mouro dos Santos,M,20,185,74,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
29604,Vtor Hugo Silva Mouro dos Santos,M,20,185,74,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,NA
29610,Mrio Jos dos Santos Jnior,M,36,171,60,Brazil,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,NA
29618,Sara Dosho,F,21,159,69,Japan,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",Gold
29624,Celtus Williams Abiola Dossou Yovo,M,30,175,89,Benin,2016,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,NA
29627,Josef Dostl,M,23,202,115,Czech Republic,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
29627,Josef Dostl,M,23,202,115,Czech Republic,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
29644,Luca Dotto,M,26,192,80,Italy,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,NA
29644,Luca Dotto,M,26,192,80,Italy,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,NA
29644,Luca Dotto,M,26,192,80,Italy,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
29644,Luca Dotto,M,26,192,80,Italy,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
29663,Natasa Douchev-Janics,F,34,174,68,Hungary,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",NA
29668,Gabriella Al-Doueihy,F,17,NA,NA,Lebanon,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,NA
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,20,157,50,United States,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,NA
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,20,157,50,United States,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Gold
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,20,157,50,United States,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,NA
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,20,157,50,United States,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,NA
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,20,157,50,United States,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,NA
29713,Douglas dos Santos Justino de Melo,M,22,173,69,Brazil,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
29722,Owain Daniel John Doull,M,23,181,73,Great Britain,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
